region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
61,73,"Сальское РОСП УФССП России по Ростовской области","347630, Ростовская обл., г. Сальск, ул. Буденого, 27","Белоус Светлана Владимировна",+7(86372)5-01-36,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60650101
61,74,"Семикаракорское РОСП УФССП России по Ростовской области","346630, Россия, Ростовская обл., Семикаракорский р-н, г. Семикаракорск, , ул. Ленина, д. 70, , ","Асфандиев Карим Ахмедович",+7(86356)4-16-21,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60651101
61,76,"Таганрогский ГОСП УФССП России по Ростовской области","347905, Россия, Ростовская обл., , г. Таганрог, , ул. Конторская, 84, , ","Ващенко Юрий Юрьевич",+7(951)520-73-89,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60737000
61,78,"Тацинское РОСП УФССП России по Ростовской области","347060, Ростовская обл., Тацинский р-он, ст. Тацинская, ул. Вичиркина, 13","Пономарева Ирина Григорьевна",+7(86397)2-17-00,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60654465
61,80,"Целинское РОСП УФССП России по Ростовской области","347760, Ростовская обл., Целинский р-он, п.Целина, ул. 2-я линия, 61","Тарасова Елена Петровна",+7(86371)9-18-49,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60656455
61,81,"Цимлянское РОСП УФССП России по Ростовской области","347320, Россия, Ростовская обл., Цимлянский р-н, г. Цимлянск, , пер. Газетный, 27А, ,","Ярковая Татьяна Владимировна",+7(86391)2-27-54,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60657101
61,82,"Чертковское РОСП УФССП России по Ростовской области","346000, Ростовская обл., Чертковский р-он, п. Чертково, ул. Петровского, 16","Титова Светлана Викторовна",+7(86387)2-11-58,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60658454
66,50,"Серовское РОСП","624980 Г. СЕРОВ, УЛ. НАРОДНАЯ, 13","Тантана Руслан Кемалович",+7(34385)4-21-39,+7(34385)6-94-52,,+73433622808,"каждый вторник с 09-13, каждый четверг с 12-18",65756000
61,83,"ОСП по г. Шахты и Октябрьскому району УФССП России по Ростовской области","346500, Ростовская обл., г. Шахты, пер. Короткий, 50 а","Чмырь Артур Сергеевич","+7(988) 574-67-45",,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60740000
61,84,"ОСП по Шолоховскому и Верхнедонскому районам УФССП России по Ростовской области","346270, Ростовская обл., Шолоховский р-н, ст. Вешенская, ул. Ленина, 76","Сметанникова  Наталия Алексеевна",+7(86353)2-45-48,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60659410
61,85,"ОСП по ВАШ по г. Ростову-на-Дону УФССП России по Ростовской области","344010, Россия, Ростовская обл., , г. Ростов-на-Дону, , Кировский пр-кт, 42, , ","Глянь Любовь Анатольевна",+7(863)210-52-84,,,+78632100237,"Вт с 09.00 до 13.00, Чт с 13.00 до 18.00",60701000
61,86,"ОСН УФССП России по Ростовской области","344002, г.Ростов-на-Дону, пер.Соборный, 2А","Пузыревский Игорь Александрович",,,,+78632100237,"Вт с 10.00 до 15.00, Чт с 16.00 до 20.00",60000000
62,0,"УФССП России по Рязанской области","390000, Россия, , , г. Рязань, , ул. Кудрявцева, д. 56, , ","Божимова Ольга Алексеевна","(4912) 29-45-45","(4912) 29-47-47",+7(4912)29-45-99,+74912294700,"Чт с 16.00 до 20.00, первая Сб с 10.00 до 13.00",61701000
62,7,"ОСП по Кадомскому и Ермишинскому районам","391670, Россия, Рязанская обл., Кадомский р-н, , рп. Кадом, пл. Красной Армии, 7, , ","Семаева Евгения Евгеньевна","8(4913) 95-10-52",,+7(49139)5-10-52,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61606151
62,8,"Касимовское РОСП","391300, Россия, Рязанская обл., , г. Касимов, , ул. Советская, 19, , ","Казьмина Ольга Владимировна","8(4913) 12-41-99",,+7(49131)2-48-99,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61705000
62,9,"Клепиковское РОСП","391030, Россия, Рязанская обл., Клепиковский р-н, г. Спас-Клепики, , ул. Просвещения, 21, , ","Карпова Юлия Валерьевна","8(4914) 22-66-63",,+7(49142)2-66-63,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61610101
62,10,"ОСП по Кораблинскому и Старожиловскому районам","391200, Россия, Рязанская обл., Кораблинский р-н, г. Кораблино, , ул. Маяковского, 10, , ","Епихина Елена Анатольевна","8(4914) 35-01-27",,+7(49143)5-01-27,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61612101
62,12,"ОСП по Михайловскому и Захаровскому районам","391710, Россия, Рязанская обл., Михайловский р-н, г. Михайлов, , ул. Имени Маршала Голикова Ф.И., д. 10, , ",,"8(4913) 02-17-76",,+7(49130)2-17-76,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61000000
62,15,"Пронское РОСП","391160, Россия, Рязанская обл., Пронский р-н, г. Новомичуринск, , ул. Волкова, д. 6А, , ","Овчинникова Светлана Владимировна","8(4914) 12-10-33",,+7(49141)2-10-33,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61625151
62,17,"Рыбновское РОСП","391110, Россия, Рязанская обл., Рыбновский р-н, г. Рыбное, , ул. Медицинская, 50, , ","Аргунова Маргарита Викторовна","8(4912) 29-46-90",,+7(4912)29-46-90,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61627101
63,5,"ОСП Безенчукского района","446253, Россия, Самарская обл., , , пгт. Безенчук, ул. Советская, 107, а, ","Евстропова Татьяна Юрьевна",+7(84676)2-12-80,+7(84676)2-12-80,+7(84676)2-12-80,+78462636565,"Нач.ОСП, СПИ: Вт с 9.00 до 13.00, Чт с 13.00 до 18.00",36604151
62,29,"ОСП по Шиловскому и Путятинскому районам","391500, Россия, Рязанская обл., Шиловский р-н, , рп. Шилово, ул. Луговая, 1А, , ","Орлова Ирина Юрьевна","8(4913) 62-21-80",,+7(49136)2-11-90,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61658151
62,18,"ОСП по Ряжскому и Александро-Невскому районам","391964, Россия, Рязанская обл., Ряжский р-н, г. Ряжск, , ул. Советская, д. 6, , ","Лапутин Валерий Викторович","8(4913) 22-16-05",,+7(49132)2-16-05,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61630101
62,21,"ОСП по Сараевскому, Сапожковскому и Ухоловскому районам","391870, Россия, Рязанская обл., Сараевский р-н, , рп. Сараи, ул. Ленина, 111, , ","Букшина Вера Анатольевна","8(4914) 83-13-72",,+7(49148)3-18-25,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61640151
62,22,"ОСП по Сасовскому и Пителинскому районам","391434, Россия, Рязанская обл., , г. Сасово, , Свободы пр-кт, 19, , ","Демидов Владимир Николаевич","8(4912) 29-46-86",,+7(4912)29-46-84,+74912294700,"вторник с 9.00 до 13.00, четверг с 14.00 до 18.00",61710000
