region code,code of the territorial agency,name of the territorial agency,postal address,chief's full name,telephone number,fax,phone of help service,phone of help service 2,working hours of the territorial agency,territory of service
59,42,"ОСП по Чернушинскому и Куединскому районам УФССП России по Пермскому краю","617830, Чернушинский р-н, Пермский край, г. Чернушка, ул.Нефтяников, д.1","Филипьева Людмила Александровна","(34261) 4-39-24","(34261) 4-39-24",+7(34261)4-54-78,+7(34261)4-39-24,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Чернушинский и Куединский районы Пермского края"
59,43,"ОСП по Чердынскому району УФССП России по Пермскому краю","618601, Россия, Пермский край, , г. Чердынь, , Соборная, д. 23, , ","Говорливых Юлия Васильевна","(34240) 2-82-03","(34240) 2-82-03",+7(34240)2-82-03,+7(34240)2-83-81,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Чердынский район Пермского края"
59,44,"ОСП по г. Чусовому и Горнозаводскому району УФССП России по Пермскому краю","618200, Россия, Пермский край, , г. Чусовой, , Сивкова, д. 9, корп. А, ","Третьяков Никита Игоревич","(34256) 4-24-86","(34256) 4-24-86",+7(34256)4-24-86,+7(34256)4-91-79,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Чусовской и Горнозаводский районы Пермского края"
59,46,"МОСП по ИПРД УФССП России по Пермскому краю","614000, Россия, , , г. Пермь, , ул. Советская, д. 36, , ","Черных Елена Юрьевна","(342) 208-83-23",,+7(342)208-83-14,+7(342)208-83-15,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Пермский край"
59,47,"ОСП по Косинскому, Кочевскому и Гайнскому районам УФССП России по Пермскому краю","619430, Россия, Пермский край, , , с. Коса, ул. Ленина, 74, , ","Панов Владимир Иванович","+7(34298) 2-11-59","+7(34298) 2-19-85",+7(34298)2-19-85,+7(34298)2-11-59,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Косинский, Кочевский и Гайнский районы Пермского края"
59,50,"ОСП по Дзержинскому району г. Перми УФССП России по Пермскому краю","614068, , Пермский край, , г. Пермь, , ул. Петропавловская, 111, , ","Шрубченко Ольга Ивановна","(342) 235-27-51",,+7(342)235-27-58,+7(342)235-27-55,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Дзержинский район г. Перми"
59,56,"Специализированный отдел судебных приставов по ОУПДС","614066, Россия, , , г. Пермь, , ул. Советской Армии, 31, , ","Иванчик Владимир Николаевич",,,,,"ССП,Зам. ССП (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Пермский край"
59,57,"Отделение оперативного дежурства","614066, г. Пермь, ул. Советской Армии, д. 28","Сенин Виталий Александрович","8 (342) 220-11-60","8 (342) 221-81-15",,,"НО,ЗНО (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Пермский край"
59,60,"ОСП по ВШ по г. Перми № 1 УФССП России по Пермскому краю","614000, Россия, , , г. Пермь, , ул. Советская, д. 36, , ","Алиева Полина Камилевна",+7(342)208-83-01,,+7(342)208-83-01,+7(342)208-83-02,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","г. Пермь"
59,61,"ОСП по ВШ по г. Перми № 2 УФССП России по Пермскому краю","614113, Россия, , , г. Пермь, , ул. Александра Невского, д. 26, , ","Якимова Юлия Сергеевна","8 (342) 252-43-42","+7 (342) 252-43-92",+7(342)252-43-94,+7(342)252-43-42,"ССП,Зам. ССП,СПИ (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48",
59,62,"Отделение специального назначения","614066, г. Пермь, ул. Советской Армии, д. 28","Насуртдинов Ильнур Шамилевич","8 (342) 220-11-60","8 (342) 221-81-15",,,"НО,ЗНО (вт 09.00-13.00, чт. 13.00-18.00) перерыв 13.00-13.48","Пермский край"
59,905,"Отдел организационно-контрольной работы","г. Пермь, ул. Советской Армии, д. 28","Кочнева Светлана Викторовна",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,906,"Отдел документационного обеспечения","г. Пермь, ул. Советской Армии, д. 28","Овчинникова Анастасия Сергеевна",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,907,"Отдел правового обеспечения","г. Пермь, ул. Советской Армии, д. 28","Шалина Ирина Сергеевна",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,908,"Отдел материально-технического обеспечения","г. Пермь, ул. Советской Армии, д. 28","Казиев Тимур Адальбиевич",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,909,"Отдел государственной службы и кадров","г. Пермь, ул. Советской Армии, д. 28","Баззаева Екатерина Аликовна",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48",
59,911,"Отдел информатизации и обеспечения информационной безопасности","г. Пермь, ул. Советской Армии, д. 28","Леухин Владислав Владимирович",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,912,"Отдел собственной безопасности","614066, Россия, , , г. Пермь, , ул. Советской Армии, 31, , ","Горбунов Вячеслав Сергеевич",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
59,913,"Отдел по взаимодействию со средствами массовой информации","г. Пермь, ул. Советской Армии, д. 28","Ушаков Иван Владимирович",,,,,"Пн-Чт с 9.00 до 18.00, Пт с 9.00 до 17.00 перерыв с 13.00 до 13.48","Пермский край"
